k_num,topico,posicao,theta,ano,fonte,subarea,trecho
6,T6: Teoria e Pensamento Político,17,0.955,2020,CAPES,CP,"A PARTIR DA ANÁLISE DAS OBRAS DE HÉLIO JAGUARIBE, ALBERTO GUERREIRO RAMOS E CELSO FURTADO (1953-1964), E DOS VÍNCULOS DIACRÔNICOS E SINCRÔNICOS QUE CONSTITUEM DETERMINADO ESTRATO DA LINGUAGEM NACIONALISTA BRASILEIRA, PRETENDEMOS DEMONSTRAR SER POSSÍVEL IDENTIFICAR A CONSTITUIÇÃO DE UMA TEORIA POLÍTICA SUBJACENTE AO PENSAMENTO DESSES AUTORES. PROPOMOS QUE ESSA TEORIA POLÍTICA PODE SER COMPREENDIDA FUNDAMENTALMENTE A PARTIR DE TRÊS DIMENSÕES: EPISTEMOLÓGICA, HISTÓRICA/HISTORIOGRÁFICA E POLÍTICA..."
6,T6: Teoria e Pensamento Político,18,0.954,2004,CAPES,OUTROS,"O objetivo desta dissertação é reconstruir o pensamento do filósofo alemao Jürgen Habermas a partir de tres momentos decisivos de sua obra. Começo com sua visão da modernidade e seu propósito de resgatar os ideais normativos do iluminismo. Habermas aponta o início da modernidade com a filosofia de Hegel e o surgimento do conceito de subjetividade. A partir de uma reconstrução minuciosa de aspecto centrais da modernidade, Habermas inierentes ao paradigma da subjetividade,que nao permite aprese..."
6,T6: Teoria e Pensamento Político,19,0.953,2015,CAPES,CP,"O PROBLEMA DA DEMOCRACIA É UM DOS MAIS ANTIGOS DA POLÍTICA E CONTINUA A SER CENTRAL NOS DIAS ATUAIS. NOSSO TRABALHO INTENTA SER UMA CONTRIBUIÇÃO PARA ESTA DISCUSSÃO ATRAVÉS DA ANÁLISE DO DESENVOLVIMENTO DA NOÇÃO DE DEMOCRACIA RADICAL E PLURAL NA OBRA DO FILÓSOFO ARGENTINO ERNESTO LACLAU, EM SUA FASE PÓS-ESTRUTURALISTA, QUE COMPREENDE O INTERVALO ENTRE 1985 E 2014, ANO DA SUA MORTE. A ABORDAGEM TEÓRICA DO AUTOR VEM GANHANDO DESTAQUE NO CAMPO DAS DISCUSSÕES TEÓRICAS SOBRE A DEMOCRACIA E MOTIVAD..."
6,T6: Teoria e Pensamento Político,20,0.953,2015,CAPES,CP,"O PROBLEMA DA DEMOCRACIA É UM DOS MAIS ANTIGOS DA POLÍTICA E CONTINUA A SER CENTRAL NOS DIAS ATUAIS. NOSSO TRABALHO INTENTA SER UMA CONTRIBUIÇÃO PARA ESTA DISCUSSÃO ATRAVÉS DA ANÁLISE DO DESENVOLVIMENTO DA NOÇÃO DE DEMOCRACIA RADICAL E PLURAL NA OBRA DO FILÓSOFO ARGENTINO ERNESTO LACLAU, EM SUA FASE PÓS-ESTRUTURALISTA, QUE COMPREENDE O INTERVALO ENTRE 1985 E 2014, ANO DA SUA MORTE. A ABORDAGEM TEÓRICA DO AUTOR VEM GANHANDO DESTAQUE NO CAMPO DAS DISCUSSÕES TEÓRICAS SOBRE A DEMOCRACIA E MOTIVAD..."
7,"T7: Direitos, Gênero e Violência",1,0.938,2021,CAPES,SEGPUB,"A PRESENTE DISSERTAÇÃO TRATA DO INSTITUTO DA AUDIÊNCIA DE CUSTÓDIA, QUE DETERMINA QUE TODA PESSOA PRESA EM FLAGRANTE DELITO DEVE SER APRESENTADA À AUTORIDADE JUDICIAL PARA QUE VERIFIQUE A LEGALIDADE DA PRISÃO E POSSÍVEL OCORRÊNCIA DE VIOLÊNCIA POLICIAL NO ATO. INSERIDA, MESMO QUE TARDIAMENTE, NO CÓDIGO PENAL BRASILEIRO, A PARTIR DO DENOMINADO PACOTE ANTICRIME, TORNOU-SE OBRIGATÓRIA. A METODOLOGIA DO ESTUDO CONSISTIU NA ANÁLISE BIBLIOGRÁFICA E DOCUMENTAL SOBRE O TEMA, ATENTANDO À LEGISLAÇÃO,..."
7,"T7: Direitos, Gênero e Violência",2,0.914,2019,CAPES,PP,"DIANTE DO NOVO FÔLEGO QUE OS APELOS SOCIAIS TOMARAM ACERCA DA REDUÇÃO DA MAIORIDADE PENAL E DA ADOÇÃO DE LEIS MAIS SEVERAS PARA ADOLESCENTES EM CONFLITO COM A LEI, NOS DISPUSEMOS A ESTUDAR A CONSTRUÇÃO DA ATUAL LEGISLAÇÃO E AS MEDIDAS SOCIOEDUCATIVAS QUE PODEM SER ADOTADAS QUANDO DO COMETIMENTO DO ATO INFRACIONAL PELOS ADOLESCENTES. O OBJETIVO PRINCIPAL DESTE ESTUDO FOI ENTENDER QUAL A JUSTIFICATIVA JURÍDICA UTILIZADA NA PRÁTICA PROCESSUAL PARA A ADOÇÃO DA MEDIDA DE INTERNAÇÃO QUE TEM LEVADO ..."
7,"T7: Direitos, Gênero e Violência",3,0.911,2023,CAPES,PP,"O PRESENTE TRABALHO ANALISA AS ESTRATÉGIAS DE RESSIGNIFICAÇÃO DE MULHERES NEGRAS QUE VIVENCIAM, AO LADO DE SEUS FILHOS E FILHAS, A EXPERIÊNCIA DO CUMPRIMENTO DA MEDIDA SOCIOEDUCATIVA NO DEPARTAMENTO GERAL DE AÇÕES SOCIOEDUCATIVAS (DEGASE). SOBRETUDO FIXA ATENÇÕES SOBRE A FIGURA MATERNA E SEU EXERCÍCIO DE MATERNAR, BUSCANDO ENTENDIMENTO SOBRE OS PROCESSOS CATALISADOS POR ESSE ESTÁGIO DE SUAS VIDAS, VERIFICA AINDA AS ESTRATÉGIAS CRIADAS PARA RESISTIR DIANTE DE UM CENÁRIO VARIADO DE OPRESSÕES. S..."
7,"T7: Direitos, Gênero e Violência",4,0.908,2024,CAPES,PP,"A PRESENTE DISSERTAÇÃO SURGE COMO TRABALHO DE QUALIFICAÇÃO DE MESTRADO EM POLÍTICAS PÚBLICAS E DIREITOS HUMANOS. LINHA DE PESQUISA: VIOLÊNCIAS, DESIGUALDADES E PROMOÇÃO DE CIDADANIA, DO PROGRAMA DE PÓS-GRADUAÇÃO DO NÚCLEO DE ESTUDOS DE POLÍTICAS PÚBLICAS EM DIREITOS HUMANOS  NEPP-DH DA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO. TEM-SE COMO TEMA A ANÁLISE INTERSECCIONAL DA VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER NEGRA, DENTRO DO QUAL EXPLORAREMOS, EM TRÊS CAPÍTULOS, QUESTÕES ENVOLVENDO ..."
7,"T7: Direitos, Gênero e Violência",5,0.9,2024,CAPES,RI,"A DISSERTAÇÃO DISCUTE POLÍTICAS DE MEMÓRIA E LUTO EM FACE DA VIOLÊNCIA ANTI-NEGRO EM UMA PERSPECTIVA TRANSNACIONAL, VISANDO COMPREENDER AS FORMAS COMO ELAS OCORREM NO ESTADO BRASILEIRO. TENDO COMO CENTRALIDADE FAMILIARES QUE PERDERAM SEUS FILHOS PARA A VIOLÊNCIA POLICIAL, DISCUTO A FORMA COMO AS FAMÍLIAS SÃO AFETADAS E LIDAM COM O TRAUMA DA VIOLÊNCIA RACIAL. O OBJETIVO GERAL É COMPREENDER COMO EM FACE AO LUTO OS FAMILIARES SE TORNAM ATIVISTAS E, PARA ISSO, REALIZO UM ESTUDO DE CASO SOBRE O ME..."
7,"T7: Direitos, Gênero e Violência",6,0.897,2021,CAPES,PP,"A PRESENTE DISSERTAÇÃO BUSCA COMPREENDER A VIVÊNCIA DE MÃES QUE PERDERAM SEUS FILHOS EM FUNÇÃO DE VIOLÊNCIAS PRATICADAS POR AGENTES DO ESTADO E EM COMO ELAS CONSEGUEM RESSIGNIFICAR SUAS VIDAS APÓS TANTA DOR, POR MEIO DA MILITÂNCIA. ASSIM, A PARTIR DE RELATOS DE VIDA DE ANA PAULA OLIVEIRA, FATIMA PINHO E ELIENE VIEIRA, SE COMPREENDERÁ COMO SURGIU O COLETIVO MÃES DE MANGUINHOS, COMO ESSAS MÃES SE ORGANIZAM E PELO QUE LUTAM. NESSE SENTIDO, SERÁ FEITA UMA REFLEXÃO QUANTO À ATUAÇÃO DO ESTADO, SOBR..."
7,"T7: Direitos, Gênero e Violência",7,0.894,2018,CAPES,CP,"ESSA PESQUISA SE REFERE A UM ESTUDO DE CASO EXPLORATÓRIO DO SISTEMA DE JUSTIÇA CRIMINAL DO MUNICÍPIO DE BELO HORIZONTE E CONTA COM OS PROCESSOS JUDICIAIS DE FEMINICÍDIOS COMO UNIDADE DE ANÁLISE. O ESCOPO DESSE TRABALHO SE LIMITA AOS PROCESSOS QUE FORAM TRAMITADOS E SENTENCIADOS NO PERÍODO DE JANEIRO DE 2000 A OUTUBRO DE 2016. FOI REALIZADO UMA ANÁLISE DE CONTEÚDO QUALITATIVA DAS PEÇAS QUE COMPUNHAM OS AUTOS PROCESSUAIS, INDO DESDE OS DOCUMENTOS RELACIONADOS A FASE INVESTIGATIVA INICIAL DO CRI..."
7,"T7: Direitos, Gênero e Violência",8,0.887,2019,CAPES,PP,"AS AUSÊNCIAS E AS PRESENÇAS DO ESTADO GERAM IMPACTOS NAS SUBJETIVIDADES DAS MULHERES NEGRAS DA MARÉ, COMPLEXO DE FAVELAS DA ZONA NORTE DO RIO DE JANEIRO. QUANDO A SOCIEDADE E O ESTADO SE ENCONTRAM, EMOÇÕES EMERGEM E FORMAM UMA COMPLEXA TEIA QUE MISTURA INDIVÍDUO E COLETIVIDADE, TEORIAS E PRÁTICAS, O EU E O OUTRO. OS RELATOS DE JOANA, MARIA E JULIANA POSSIBILITAM A IMERSÃO NO TERRITÓRIO FAVELADO, NAS EXPERIÊNCIAS DE SER UMA MULHER NEGRA NA FAVELA E NO ENTENDIMENTO DO QUE SE SEGUE QUANDO O ESTA..."
7,"T7: Direitos, Gênero e Violência",9,0.879,2020,CAPES,RI,"A PRESENTE DISSERTAÇÃO PROPÕE UMA ANÁLISE SOBRE A POLÍTICA E PRÁTICAS DE CATEGORIZAÇÃO E DE CLASSIFICAÇÃO DE SUJEITOS EM MOVIMENTO NA BUSCA DE PROTEÇÃO, A PARTIR DA EXPERIÊNCIA BRASILEIRA DE ACOLHIMENTO AOS REFUGIADOS E, MAIS ESPECIFICAMENTE AO FLUXO VENEZUELANO EM SEU TERRITÓRIO. PARA TANTO, O TRABALHO PARTE DE UM DEBATE TEÓRICO AMPLO, COMEÇANDO COM A DISCUSSÃO SOBRE O ESTADO, FRONTEIRAS, LIMITES E PERTENCIMENTO, E DA LITERATURA CRÍTICA SOBRE REFÚGIO. ARGUMENTA-SE QUE A SEPARAÇÃO PROBLEMÁTIC..."
7,"T7: Direitos, Gênero e Violência",10,0.879,2024,CAPES,RI,"A CONVENÇÃO DAS NAÇÕES UNIDAS SOBRE O ESTATUTO DOS REFUGIADOS, DE 1951, E O SEU PROTOCOLO ADICIONAL, DE 1967, SÃO REFERÊNCIAS NORMATIVAS INTERNACIONAIS NO QUE SE TRATA DA PROTEÇÃO DE PESSOAS PERSEGUIDAS POR MEIO DO REFÚGIO, SEJAM ESSAS PERSEGUIÇÕES MOTIVADAS POR RAÇA, RELIGIÃO, NACIONALIDADE, GRUPO SOCIAL OU OPINIÕES POLÍTICAS. ESSA DEFINIÇÃO, CONTUDO, NÃO ABRANGE, DIRETAMENTE, DETERMINADOS GRUPOS VULNERÁVEIS, COMO PESSOAS DE ORIENTAÇÃO SEXUAL E/OU IDENTIDADE DE GÊNERO DIVERSAS, AS QUAIS, POR..."
7,"T7: Direitos, Gênero e Violência",11,0.877,2020,CAPES,OUTROS,"O PRESENTE TRABALHO DE PESQUISA BUSCA A ANÁLISE DA EFETIVIDADE DAS MEDIDAS PROVISÓRIAS EXPEDIDAS PELO SISTEMA INTERAMERICANO DE DIREITOS HUMANOS NAS POLÍTICAS CARCERÁRIAS DO ESTADO BRASILEIRO. A IMPORTÂNCIA E ATUALIDADE DA DISCUSSÃO ACERCA DA INTERNALIZAÇÃO DOS DITAMES INTERNACIONAIS DE DIREITOS HUMANOS NO SISTEMA DOMÉSTICO TORNAM O ESTUDO RELEVANTE, BEM COMO A REALIDADE DE DESRESPEITO À PESSOA HUMANA NO SISTEMA CARCERÁRIO BRASILEIRO. COMO TEM SIDO A ATUAÇÃO DO ESTADO BRASILEIRO NO CUMPRIMENT..."
7,"T7: Direitos, Gênero e Violência",12,0.876,2019,CAPES,PP,"ESSA DISSERTAÇÃO TEVE POR OBJETIVO ANALISAR A REPRESENTAÇÃO DO SISTEMA INTERAMERICANO DOS DIREITOS HUMANOS, A PARTIR, SOBRETUDO, DA CORTE INTERAMERICANA DE DIREITOS HUMANOS, ÓRGÃO JUDICIAL DO SISTEMA, NO QUE DIZ RESPEITO À EFETIVIDADE DA PROTEÇÃO DOS DIREITOS DOS ESTRANGEIROS A PARTIR DAS DECISÕES DESSE TRIBUNAL. NESSE CONTEXTO, FORAM EXAMINADOS RESOLUÇÕES, PARECERES CONSULTIVOS E SENTENÇAS EM MATÉRIA DE DIREITOS DOS ESTRANGEIROS, APROFUNDANDO-SE NUM ESTUDO DO CASO DOMINICANOS E HAITIANOS EXP..."
7,"T7: Direitos, Gênero e Violência",13,0.873,2023,CAPES,CP,"A INTOLERÂNCIA RELIGIOSA CONTRA AS MULHERES NOS TEKOHA GUARANI E KAIOWÁ EM MATO GROSSO DO SUL VEM SENDO IMPULSIONADA PELA INTERVENÇÃO DAS IGREJAS PENTECOSTAIS NAS COMUNIDADES INDÍGENAS. TAL INTOLERÂNCIA REVELA O FENÔMENO DE COLONIALIDADE DA FÉ, SUSCITADO PELO ABANDONO ESTATAL DOS POVOS ORIGINÁRIOS E POR POLARIZAÇÕES RELIGIOSAS, QUE LEVAM À SUBORDINAÇÃO DAS MULHERES E À VIOLÊNCIA DE GÊNERO. ASSIM, É VÁLIDO INDAGAR: COMO A COLONIALIDADE DA FÉ INTERPÕE BARREIRAS DE INTOLERÂNCIA RELIGIOSA E DE GÊ..."
7,"T7: Direitos, Gênero e Violência",14,0.871,2023,CAPES,CP,"A SOCIEDADE INTERNACIONAL É FORMADA A PARTIR DE PERSPECTIVAS DE PAPEIS DE GÊNERO, IMPOSTAS COM O INTUITO DE ESTABELECIMENTO DO PODER DA CLASSE MASCULINA DOMINANTE, VISANDO A SUA MANUTENÇÃO POR TEMPO INDETERMINADO. SABENDO DISSO, O PRESENTE TRABALHO ANALISA A ESTRUTURA VIGENTE A CORRELACIONANDO COM AS TRANSFORMAÇÕES DAS NARRATIVAS LGBTI+ E O PAPEL DO SISTEMA INTERAMERICANO DE PROTEÇÃO AOS DIREITOS HUMANOS (SIDH), NA GARANTIA DE DIREITOS DOS INDIVÍDUOS PERTENCENTES A ESSE GRUPO. DITO ISSO, A PE..."
7,"T7: Direitos, Gênero e Violência",15,0.854,2016,CAPES,RI,"ESTA DISSERTAÇÃO TRATA DA LUTA DAS MÃES NAS FAVELAS DO RIO DE JANEIRO EM BUSCA DE JUSTIÇA PELOS SEUS FILHOS ASSASSINADOS POR POLICIAS MILITARES E AGENTES DO ESTADO. O ENFRENTAMENTO ENTRE AS MÃES E O ESTADO BRASILEIRO É ATRAVESSADO POR QUESTÕES DE CLASSE, RAÇA E GÊNERO QUE NOS PERMITEM ENTENDER DE QUE MODO ESSAS MÃES SE RELACIONAM COM O ESTADO. BUSCANDO COMPREENDER A LUTA DESSAS MULHERES, ANALISO COMO A POPULAÇÃO NEGRA, POBRE E FAVELADA TEM SIDO HISTORICAMENTE MARGINALIZADA PELO ESTADO BRASILE..."
7,"T7: Direitos, Gênero e Violência",16,0.845,2022,CAPES,PP,"RELAÇÕES FAMILIARES, GÊNERO, PATERNIDADE E GUARDA COMPARTILHADA SÃO CATEGORIAS FULCRAIS QUE OCUPARAM ESTA TESE. MAIS ESPECIFICAMENTE, PESQUISOU-SE A GUARDA COMPARTILHADA E SUA INTERFACE COM AS PRÁTICAS E DINÂMICAS PATERNAS. A SANÇÃO DA LEI N° 13.058/2014 PERMITE AO JUIZ DEFINIR, QUANDO NÃO HÁ ACORDO DOS PAIS E EM NOME DO SUPOSTO BEM-ESTAR DOS FILHOS, A GUARDA COMPARTILHADA. A PROPÓSITO, ESTE ESTUDO TEVE COMO FINALIDADE ANALISAR A GUARDA COMPARTILHADA OBRIGATÓRIA E SUAS CONSEQUÊNCIAS PARA A IG..."
7,"T7: Direitos, Gênero e Violência",17,0.844,2023,CAPES,PP,"O PROTAGONISMO NA LUTA POR DIREITOS NA BAIXADA FLUMINENSE - RIO DE JANEIRO (BR) É DAS MULHERES. O TERRITÓRIO É FORMADO POR 13 MUNICÍPIOS, É MAJORITARIAMENTE NEGRO, SOFRE DIFERENTES VIOLAÇÕES DE DIREITOS E TEM ALTOS ÍNDICES DE VIOLÊNCIA, SOBRETUDO VIOLÊNCIA CONTRA A MULHER. MAS TAMBÉM EXISTE ALI UMA PUJANÇA QUE LEVA AS PESSOAS A RESISTIR E TRANSFORMAR ESSA REALIDADE. EXISTE A CONSTRUÇÃO DE UMA REDE A PARTIR DA DORORIDADE, QUE PASSA A ATUAR EM UM MOVIMENTO NO QUAL IDENTIFICO UMA PRÁTICA FEMINIS..."
7,"T7: Direitos, Gênero e Violência",18,0.844,2012,OpenAlex,ARTIGO,"O artigo analisa os argumentos contrários ao direito da mulher à interrupção voluntária da gravidez, fundamentando assim sua posição em defesa do direito ao aborto. A análise das contradições nos discursos do ""direito à vida"" ultrapassa as situações nas quais há risco de morte da mãe ou nas quais a gravidez decorreu de estupro. A consideração da mãe como pessoa moral inclui, na posição sustentada no texto, o direito a assegurar a própria vida e a escolher como esta vida será vivida. Nesta aná..."
7,"T7: Direitos, Gênero e Violência",19,0.842,2024,CAPES,PP,"O TRABALHO EXPLORA CRITICAMENTE A ATUAÇÃO DO PODER JUDICIÁRIO BRASILEIRO EM RELAÇÃO À PARENTALIDADE NO CONTEXTO DO SISTEMA CARCERÁRIO, COM FOCO ESPECIAL NO TRIBUNAL DE JUSTIÇA DO ESTADO DO RIO DE JANEIRO. A PESQUISA ANALISA AS DECISÕES JUDICIAIS QUE ENVOLVEM A SUBSTITUIÇÃO DA PRISÃO PREVENTIVA POR PRISÃO DOMICILIAR PARA HOMENS QUE SÃO PAIS, SOB A PERSPECTIVA INTERSECCIONAL E REVELA AS PROFUNDAS DESIGUALDADES E INJUSTIÇAS PERPETUADAS PELO SISTEMA PENAL, ESPECIALMENTE EM RELAÇÃO ÀS POPULAÇÕES N..."
7,"T7: Direitos, Gênero e Violência",20,0.841,2023,CAPES,PP,"DIANTE DA INTENSIFICAÇÃO DE CASOS DE ENCARCERAMENTO DE MULHERES VERIFICADA NAS ÚLTIMAS DÉCADAS E DAS NEFASTAS CONSEQUÊNCIAS QUE DECORREM DO PARADIGMA PUNITIVO ENRAIZADO, A PRESENTE PESQUISA VISA DESVENDAR, ATRAVÉS DE ANÁLISE DOCUMENTAL (SÁ-SILVA, ALMEIDA E GUINDANI ,2009) E ENTREVISTAS (BATISTA; MATOS; NASCIMENTO, 2017), AS PROBLEMATIZAÇÕES RECORRENTES SOBRE O APRISIONAMENTO FEMININO NO ESTADO DO CEARÁ, RETRATO DAS OCORRÊNCIAS DE TRÁFICO DE DROGAS NA UNIDADE PRISIONAL FEMININA DESEMBARGADORA ..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",1,0.958,2014,CAPES,CP,"O OBJETIVO DESTA TESE É ANALISAR O PODER DE INFLUÊNCIA DE ATORES POLITICAMENTE MARGINAIS E SOCIALMENTE VULNERÁVEIS NO PROCESSO DECISÓRIO DE POLÍTICAS PRIORITÁRIAS DO GOVERN FEDERAL. PARA TANTO, ESTA PESQUISA POSSUI COMO FOCO OS PROCESSOS DECISÓRIO, DE IMPLEMENTAÇÃO, DE CONFLITO E DE NEGOCIAÇÃO DA USINA HIDRELÉTRICA DE BELO MONTE, QUE ESTÁ SENDO CONSTRUÍDA NO RIO XINGU, NO ESTADO DO PARÁ. ESSA INFLUÊNCIA É TRADUZIDA NA INCORPORAÇÃO DE DEMANDAS SIGNIFICATIVAS DESSES GRUPOS PELOS ATORES POLÍTICO..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",2,0.91,2024,OpenAlex,ARTIGO,"Resumo Nas últimas décadas, observa-se uma intensa circulação de políticas para LGBTI+ no Brasil. Uma vez que tais políticas foram marcadas pela fraca capacidade de indução do Governo Federal, como explicar sua circulação entre níveis e unidades da federação? Para responder essa pergunta, o artigo analisa a trajetória de circulação dos centros de referência LGBTI+ e do “tripé da cidadania” em cinco unidades de observação a partir de dados de entrevistas e de análise documental. Os resultados ..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",3,0.898,2018,CAPES,CP,"DE QUE FORMA BUROCRACIAS E ATORES NÃO-ESTATAIS INFLUENCIAM O PROCESSO DE IMPLEMENTAÇÃO DE POLÍTICAS PÚBLICAS? NO CONTEXTO DA POLÍTICA EM ESTUDO, OU SEJA, NO ÂMBITO DO TRABALHO SOCIAL EM POLÍTICAS DE URBANIZAÇÃO DE FAVELAS DA COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SÃO PAULO (CDHU), A PERGUNTA DE FUNDO É: COMO A AGÊNCIA SITUADA DE ATORES IMPLEMENTADORES INFLUENCIOU A CRIAÇÃO DE ARENAS PARTICIPATIVAS, NUM CONTEXTO ORGANIZACIONAL-INSTITUCIONAL ADVERSO? PARTINDO DESTA PERG..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",4,0.898,2021,CAPES,CP,"O PRESENTE ESTUDO INVESTIGA O PAPEL DE MOVIMENTOS SOCIAIS NO PROCESSO DE CONSTRUÇÃO INSTITUCIONAL DE UM ÓRGÃO PÚBLICO FEDERAL NO BRASIL, NO CASO DO MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO (MDA)  CRIADO NA SEGUNDA METADE DA DÉCADA DE 1990 PARA INCIDIR SOBRE A POLÍTICA AGRÍCOLA E AGRÁRIA VOLTADAS AO SEGMENTO RURAL CONSTITUÍDO PELOS AGRICULTORES FAMILIARES. BUSCOU-SE IDENTIFICAR E ANALISAR TANTO OS PROCESSOS DE CRIAÇÃO E MUDANÇA DAS INSTITUIÇÕES DO ESTADO COMO A DINÂMICA DE AÇÃO COLETIVA DOS MOVI..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",5,0.897,2013,OpenAlex,ARTIGO,"O artigo aborda a participação social em instituições participativas, com foco no Conselho das Cidades (ConCidades), criado em 2004 no âmbito federal. O trabalho objetiva analisar o desenho institucional do conselho, seus potenciais, limites e alcances, no que se refere aos avanços na construção das políticas urbanas no período 2004-2010. Coloca-se em questão se os elementos do desenho participativo do ConCidades favorecem ou não a realização dos potenciais de inclusão e de democratização das..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",6,0.891,2021,OpenAlex,ARTIGO,"RESUMO O artigo analisa a ação transnacional de organizações de origem nacional por meio das controvérsias – isto é, das disputas nas quais esses grupos se envolvem – observando suas transformações ao longo do tempo e a existência de disputas simultâneas. Apresenta uma definição de transnacionalização que enfatiza o esforço de grupos nacionais para se tornarem parte de disputas que envolvem enquadramentos discursivos e práticas políticas transnacionais, argumentando que a transnacionalização ..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",7,0.88,2011,CAPES,CP,"A partir da década de 80, com o avanço da democratização, o Brasil passa a edificar uma variedade de instituições tendentes a incluir a participação da sociedade nos processos de decisão política. Dentre estas inúmeras instituições participativas, a participação da população nos orçamentos públicos, sobretudo municipais, se transforma em objeto da preocupação de um número significativo de pesquisas. Nesta última década, a partir da entrada em vigor de estatutos que colocam de maneira expressa..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",8,0.879,2017,CAPES,PP,"ESTE TRABALHO TRATA DA EXPERIÊNCIA DE IGUAPE, MUNICÍPIO SITUADO NO LITORAL SUL DE SÃO PAULO, NA PRESERVAÇÃO DE SEU CONJUNTO URBANO TOMBADO PELOS ÓRGÃOS DE PATRIMÔNIO CULTURAL ESTADUAL - CONDEPHAAT - E FEDERAL - IPHAN, POR MEIO DE AÇÕES PROMOVIDAS DIRETA OU INDIRETAMENTE PELO GOVERNO LOCAL, MEDIANTE A INTERAÇÃO E ARTICULAÇÃO COM VÁRIOS OUTROS ATORES ATUANTES NO LOCAL. O OBJETIVO É DISCUTIR O PAPEL DESSE NÍVEL DE GOVERNO NO CAMPO DO PATRIMÔNIO, ANALISANDO-SE AS RELAÇÕES INTERGOVERNAMENTAIS (RIG..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",9,0.878,2018,OpenAlex,ARTIGO,"Resumo Introdução: O artigo avalia se e em que medida os diferentes atores presentes em conferências de políticas públicas influenciam o resultado final do processo decisório, expresso nas propostas nele aprovadas e incorporadas aos programas da respectiva política setorial. Supõe-se que (1) a dinâmica de interação entre atores governamentais e não-governamentais, bem como (2) a dinâmica de atores não-governamentais entre si, impactam a capacidade de influência de cada ator na respectiva polí..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",10,0.868,2019,OpenAlex,ARTIGO,"RESUMO Este artigo busca explicar diferenças na capacidade de influência de conferências de políticas públicas distintas, a partir das constatações de Petinelli (2015) acerca da capacidade de influência de um conjunto de eventos – 1ª Conferência de Aquicultura e Pesca, de Cidades, de Meio Ambiente, de Esporte, de Políticas para Mulheres e de Políticas de Promoção da Igualdade Racial – sobre as respectivas políticas nacionais. O artigo avalia os possíveis efeitos do desenho institucional das c..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",11,0.863,2016,CAPES,CP,"O OBJETIVO GERAL DA PRESENTE TESE É ENTENDER OS DESAFIOS PARA A INSTITUCIONALIZAÇÃO DA PARTICIPAÇÃO SOCIAL NO PROCESSO DE IMPLEMENTAÇÃO DE UMA POLÍTICA PÚBLICA. PARA SE FAZER ESSE ESTUDO, ACOMPANHOU-SE A IMPLEMENTAÇÃO DA PARTICIPAÇÃO SOCIAL NO PROGRAMA CÓRREGO LIMPO DA SABESP, DE 2009 A 2015. NESSE PERÍODO, A SABESP ESTABELECEU PARCERIAS COM A PREFEITURA MUNICIPAL DE SÃO PAULO E ORGANIZAÇÕES NÃO GOVERNAMENTAIS PARA A IMPLEMENTAÇÃO DO SEU PROGRAMA, BEM COMO O DESENVOLVIMENTO DE ESTRATÉGIAS DE ..."
8,"T8: Participação, Movimentos e Arranjos Institucionais",12,0.852,1996,CAPES,CP,"Trata-se de uma pesquisa sobre a organização dos assalariados rurais no interior da estrutura sindical no campo. Mais precisamente, sobre as greves dos ""bóias-frias"" na região de Ribeirão Preto, Estado de São Paulo, nos anos 80, e sobre o processo de constituição dos sindicatos dos empregados rurais e da Federação dos empregados rurais assalariados no Estado de São Paulo (FERAESP), no início de 1989."
8,"T8: Participação, Movimentos e Arranjos Institucionais",13,0.852,2017,CAPES,CP,"ESTE TRABALHO APRESENTA UMA ANÁLISE ETNOGRÁFICA SOBRE A ATUAÇÃO DO MINISTÉRIO PÚBLICO FEDERAL (MPF) NO CONTEXTO DE FORMULAÇÃO E IMPLEMENTAÇÃO DA USINA HIDRELÉTRICA DE BELO MONTE. ESTA ETNOGRAFIA FOI CONSTRUÍDA A PARTIR DE TRÊS FONTES DE INFORMAÇÃO: DOCUMENTOS, ENTREVISTAS APROFUNDADAS COM ATORES-CHAVE E OBSERVAÇÃO PARTICIPANTE. ARGUMENTO NESTE TRABALHO QUE PODEMOS MELHOR COMPREENDER A ATUAÇÃO DO MPF A PARTIR DAS PRÁTICAS ACIONADAS POR SEUS SERVIDORES. NESSE SENTIDO, ILUMINO COMO PROCURADORES ..."
